seq,xcol, ycol
833,0.0, 157.0
834,0.0, 0.0
835,0.0, 191.0
836,2962.0, 566.0
837,686.0, 0.0
838,0.0, 486.0
839,0.0, 178.0
840,1693.0, 316.0
841,638.0, 1135.0
842,1377.0, 516.0
843,0.0, 0.0
844,332.0, 890.0
845,1037.0, 715.0
846,324.0, 90.0
847,0.0, 0.0
848,656.0, 0.0
849,1046.0, 0.0
850,255.0, 238.0
851,0.0, 0.0
852,279.0, 173.0
853,3251.0, 647.0
854,519.0, 0.0
855,575.0, 167.0
856,0.0, 124.0
857,102.0, 0.0
858,421.0, 125.0
859,0.0, 0.0
860,141.0, 0.0
861,0.0, 2.0
862,360.0, 33.0
863,309.0, 273.0
864,61.0, 33.0
865,325.0, 0.0
866,128.0, 83.0
867,0.0, 0.0
868,98.0, 0.0
869,599.0, 517.0
870,468.0, 146.0
871,348.0, 0.0
872,0.0, 411.0
873,0.0, 343.0
874,0.0, 0.0
875,71612.0, 6979.0
876,0.0, 373.0
877,225.0, 390.0
878,2717.0, 0.0
879,0.0, 0.0
880,5025.0, 937.0
881,0.0, 0.0
882,0.0, 34.0
883,0.0, 0.0
884,13.0, 0.0
885,0.0, 1049.0
886,0.0, 408.0
887,0.0, 0.0
888,0.0, 0.0
889,0.0, 0.0
890,1926.0, 771.0
891,1750.0, 680.0
892,261.0, 117.0
893,309.0, 0.0
894,0.0, 0.0
895,0.0, 107.0
896,0.0, 252.0
897,2689.0, 0.0
898,725.0, 0.0
899,150.0, 0.0
900,13516.0, 6654.0
901,671.0, 0.0
902,136.0, 171.0
903,1096.0, 0.0
904,321.0, 1072.0
905,0.0, 1113.0
906,0.0, 0.0
907,0.0, 0.0
908,1212.0, 0.0
909,0.0, 0.0
910,0.0, 0.0
911,0.0, 336.0
912,616.0, 0.0
913,0.0, 0.0
914,2908.0, 752.0
915,0.0, 0.0
916,0.0, 839.0
917,0.0, 0.0
918,0.0, 2656.0
919,0.0, 0.0
920,277.0, 675.0
921,540.0, 0.0
922,0.0, 66.0
923,0.0, 0.0
924,0.0, 0.0
925,1110.0, 156.0
926,2252.0, 111.0
927,0.0, 301.0
928,0.0, 138.0
929,372.0, 326.0
930,0.0, 8.0
931,0.0, 90.0
932,915.0, 537.0
933,0.0, 146.0
934,658.0, 514.0
935,639.0, 192.0
936,777.0, 72.0
937,0.0, 224.0
938,0.0, 196.0
939,0.0, 0.0
940,1001.0, 978.0
941,726.0, 0.0
942,307.0, 82.0
943,0.0, 9.0
944,1315.0, 318.0
945,875.0, 837.0
946,0.0, 0.0
947,866.0, 0.0
948,0.0, 0.0
949,276.0, 383.0
950,0.0, 0.0
951,395.0, 397.0
952,0.0, 0.0
953,0.0, 0.0
954,0.0, 382.0
955,1034.0, 131.0
956,0.0, 1746.0
957,0.0, 0.0
958,0.0, 267.0
959,787.0, 382.0
960,0.0, 59.0
961,0.0, 0.0
962,89.0, 39.0
963,0.0, 0.0
964,429.0, 0.0
965,0.0, 0.0
966,0.0, 283.0
967,2398.0, 99.0
968,367.0, 0.0
969,0.0, 319.0
970,240.0, 20.0
971,0.0, 160.0
972,0.0, 0.0
973,1018.0, 205.0
974,0.0, 0.0
975,598.0, 1638.0
976,734.0, 375.0
977,301.0, 23.0
978,0.0, 0.0
979,109.0, 532.0
980,0.0, 139.0
981,1678.0, 0.0
982,1375.0, 0.0
983,256.0, 216.0
984,0.0, 0.0
985,0.0, 57.0
986,4165.0, 2392.0
987,0.0, 0.0
988,0.0, 0.0
989,361.0, 44.0
990,130.0, 394.0
991,0.0, 337.0
992,0.0, 0.0
993,388.0, 651.0
994,263.0, 816.0
995,0.0, 0.0
996,475.0, 366.0
997,0.0, 0.0
998,6885.0, 1776.0
999,0.0, 209.0
1000,0.0, 0.0
1001,0.0, 873.0
1002,0.0, 0.0
1003,0.0, 0.0
1004,48.0, 0.0
1005,441.0, 786.0
1006,281.0, 200.0
1007,0.0, 648.0
1008,0.0, 354.0
1009,1052.0, 1061.0
1010,440.0, 1831.0
1011,443.0, 126.0
1012,234.0, 2.0
1013,1032.0, 436.0
1014,634.0, 0.0
1015,1467.0, 103.0
1016,6.0, 0.0
1017,0.0, 0.0
1018,0.0, 0.0
1019,0.0, 0.0
1020,331.0, 61.0
1021,0.0, 0.0
1022,0.0, 407.0
1023,0.0, 340.0
1024,399.0, 1028.0
1025,2635.0, 188.0
1026,0.0, 2.0
1027,0.0, 392.0
1028,0.0, 0.0
1029,0.0, 312.0
1030,0.0, 147.0
1031,0.0, 664.0
1032,86.0, 89.0
1033,385.0, 226.0
1034,224.0, 18.0
1035,523.0, 375.0
1036,100.0, 0.0
1037,164.0, 64.0
1038,954.0, 86.0
1039,214.0, 439.0
1040,185.0, 333.0
1041,0.0, 0.0
1042,385.0, 0.0
1043,598.0, 103.0
1044,0.0, 4.0
1045,683.0, 432.0
1046,1017.0, 0.0
1047,1320.0, 505.0
1048,188.0, 205.0
1049,746.0, 0.0
1050,0.0, 4.0
1051,735.0, 562.0
1052,0.0, 834.0
1053,0.0, 0.0
1054,245.0, 334.0
1055,1833.0, 414.0
1056,0.0, 1018.0
1057,0.0, 5.0
1058,806.0, 472.0
1059,718.0, 0.0
1060,0.0, 72.0
1061,351.0, 23.0
1062,299.0, 0.0
1063,1259.0, 634.0
1064,0.0, 246.0
1065,797.0, 0.0
1066,0.0, 207.0
1067,6230.0, 2942.0
1068,292.0, 40.0
1069,73.0, 131.0
1070,1013.0, 0.0
1071,0.0, 54.0
1072,0.0, 659.0
1073,1555.0, 320.0
1074,0.0, 0.0
1075,0.0, 0.0
1076,668.0, 3083.0
1077,0.0, 159.0
1078,0.0, 85.0
1079,0.0, 251.0
1080,173.0, 0.0
1081,0.0, 0.0
1082,699.0, 1428.0
1083,0.0, 0.0
1084,0.0, 0.0
1085,0.0, 0.0
1086,0.0, 0.0
1087,141.0, 369.0
1088,0.0, 722.0
1089,0.0, 61.0
1090,120.0, 136.0
1091,1170.0, 918.0
1092,6.0, 0.0
1093,1321.0, 0.0
1094,1986.0, 676.0
1095,0.0, 0.0
1096,0.0, 376.0
1097,0.0, 0.0
1098,0.0, 703.0
1099,0.0, 0.0
1100,0.0, 0.0
1101,4350.0, 1759.0
1102,0.0, 149.0
1103,1303.0, 959.0
1104,0.0, 0.0
1105,1458.0, 23.0
1106,679.0, 390.0
1107,0.0, 4.0
1108,0.0, 0.0
1109,0.0, 0.0
1110,0.0, 57.0
1111,0.0, 0.0
1112,453.0, 0.0
1113,0.0, 0.0
1114,363.0, 279.0
1115,0.0, 72.0
1116,256.0, 304.0
1117,0.0, 742.0
1118,4901.0, 1107.0
1119,1547.0, 0.0
1120,443.0, 82.0
1121,0.0, 479.0
1122,447.0, 0.0
1123,0.0, 206.0
1124,0.0, 0.0
1125,24949.0, 10899.0
1126,197.0, 179.0
1127,0.0, 0.0
1128,0.0, 1820.0
1129,587.0, 209.0
1130,0.0, 0.0
1131,431.0, 0.0
1132,407.0, 140.0
1133,232.0, 0.0
1134,0.0, 0.0
1135,357.0, 11.0
1136,263.0, 295.0
1137,49.0, 358.0
1138,329.0, 0.0
1139,862.0, 43.0
1140,208.0, 0.0
1141,0.0, 0.0
1142,0.0, 478.0
1143,329.0, 0.0
1144,25.0, 106.0
1145,0.0, 0.0
1146,1130.0, 0.0
1147,0.0, 0.0
1148,59734.0, 757593.0
1149,874.0, 756.0
1150,309.0, 0.0
1151,0.0, 812.0
1152,761.0, 604.0
1153,0.0, 0.0
1154,910.0, 0.0
1155,926.0, 424.0
1156,839.0, 0.0
1157,0.0, 221.0
1158,0.0, 0.0
1159,0.0, 0.0
1160,913.0, 83.0
1161,300.0, 0.0
1162,1380.0, 820.0
1163,2122.0, 54.0
1164,0.0, 164.0
1165,606.0, 2204.0
1166,2044.0, 608.0
1167,0.0, 0.0
1168,0.0, 99.0
1169,26.0, 0.0
1170,0.0, 0.0
1171,168.0, 1283.0
1172,1639.0, 467.0
1173,225.0, 0.0
1174,1685.0, 281.0
1175,0.0, 0.0
1176,0.0, 0.0
1177,827.0, 461.0
1178,763.0, 312.0
1179,0.0, 62.0
1180,0.0, 0.0
1181,0.0, 150.0
1182,0.0, 0.0
1183,0.0, 39.0
1184,0.0, 304.0
1185,0.0, 0.0
1186,623.0, 0.0
1187,473.0, 0.0
1188,0.0, 0.0
1189,0.0, 0.0
1190,779.0, 115.0
1191,472.0, 0.0
1192,365.0, 422.0
1193,221.0, 0.0
1194,0.0, 64.0
1195,117.0, 280.0
1196,523.0, 516.0
1197,0.0, 489.0
1198,1755.0, 61.0
1199,0.0, 415.0
1200,603.0, 0.0
1201,0.0, 0.0
1202,0.0, 205.0
1203,7964.0, 1678.0
1204,0.0, 0.0
1205,264.0, 0.0
1206,0.0, 140.0
1207,0.0, 0.0
1208,1663.0, 270.0
1209,1297.0, 1702.0
1210,0.0, 57.0
1211,0.0, 114.0
1212,125.0, 0.0
1213,461.0, 659.0
1214,94.0, 129.0
1215,0.0, 0.0
1216,743.0, 69.0
1217,0.0, 0.0
1218,0.0, 0.0
1219,0.0, 0.0
1220,0.0, 341.0
1221,34.0, 1857.0
1222,691.0, 0.0
1223,603.0, 1093.0
1224,0.0, 0.0
1225,647.0, 0.0
